Loan_Amount,OS_0,OS_1,OS_2,OS_3,OS_4,OS_5,OS_6,OS_7,OS_8,OS_9,OS_10,OS_11,OS_12,Payment_1,Payment_2,Payment_3,Payment_4,Payment_5,Payment_6,Payment_7,Payment_8,Payment_9,Payment_10,Payment_11,Payment_12,Spend_1,Spend_2,Spend_3,Spend_4,Spend_5,Spend_6,Spend_7,Spend_8,Spend_9,Spend_10,Spend_11,Spend_12,Delq1_1,Delq1_2,Delq1_3,Delq1_4,Delq1_5,Delq1_6,Delq1_7,Delq1_8,Delq1_9,Delq1_10,Delq1_11,Delq1_12,Delq2_1,Delq2_2,Delq2_3,Delq2_4,Delq2_5,Delq2_6,Delq2_7,Delq2_8,Delq2_9,Delq2_10,Delq2_11,Delq2_12,Delq3_1,Delq3_2,Delq3_3,Delq3_4,Delq3_5,Delq3_6,Delq3_7,Delq3_8,Delq3_9,Delq3_10,Delq3_11,Delq3_12,isFraud
150000,37041.67,33915.03,76021.46,137576.9,210297.93,285727.39,321684.84,178096.14,194843.19,104490.62,101186.81,84518.79,111925.9,34737,31643,0,0,0,0,167304,0,138122,88113,54228,74825,31610.36,73749.43,61555.44,72721.03,75429.46,35957.45,23715.3,16747.05,47769.43,84809.19,37559.98,102232.11,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
100000,37714.71,50219.21,51595,36588.23,106800.38,72001.06,109962.24,85596.05,94138.1,9675.1,57337.23,44956.1,44956.1,33496,38608,50097,24981,83396,0,61248,55679,84463,8681,57338,0,46000.5,39983.79,35090.23,95193.15,48596.68,37961.18,36881.81,64221.05,0,56343.13,44956.87,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,51189.98,47195.63,143766.46,64926.27,-0.73,41403.1,95528.07,46531.09,88156.66,124520.41,43235.81,68939.02,110305.69,51190,0,132046,64927,0,35201,94953,46532,0,124521,43236,68940,47195.65,96570.83,53205.81,0,41403.83,89325.97,45956.02,88157.57,36363.75,43236.4,68939.21,110306.67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,52657.22,40027.25,41392.43,113288.59,67281.67,106527.71,134061.19,134061.19,134061.19,167052.45,9981.73,28422.45,99999.45,51173,38484,0,102016,0,0,0,0,0,167053,8074,28423,38543.03,39849.18,71896.16,56009.08,39246.04,27533.48,0,0,32991.26,9982.28,26514.72,100000,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
180000,96961.1,106187.04,31568.22,52174.1,52174.1,98905.29,174571.51,119111.92,130734.46,200574.72,128642.75,205284.3,306357.02,96962,106188,31569,0,50867,0,174572,96185,0,200575,0,0,106187.94,31569.18,52174.88,0,97598.19,75666.22,119112.41,107807.54,69840.26,128643.03,76641.55,101072.72,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,58300.27,164651.38,65804.02,64481.8,40536.32,87603.71,136487.4,237855.44,59714.6,133031.89,133031.89,22374.24,88984.34,0,150808,65805,60531,0,67289,0,200252,0,0,133032,0,106351.11,51960.64,64482.78,36585.52,47067.39,116172.69,101368.04,22111.16,73317.29,0,22374.35,66610.1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,65134.88,98424.76,85256.43,131381.91,27763.91,67808.54,131411.57,198101.57,64703.99,123617.67,79809.74,135134.98,224659.76,59452,80628,0,103618,0,0,0,198102,0,104308,0,0,92741.88,67459.67,46125.48,0,40044.63,63603.03,66690,64704.42,58913.68,60500.07,55325.24,89524.78,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,34325.03,45291.48,26802.76,-0.24,17844.43,24865.82,37904.97,70846.7,70846.7,38818.27,61041.88,28777.79,2257.74,27669,44022,26803,0,17845,24866,0,0,70847,0,61042,28778,38635.45,25533.28,0,17844.67,24866.39,37905.15,32941.73,0,38818.57,22223.61,28777.91,2257.95,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,51460.2,90374.8,133538.84,17859.84,39946.18,119416.3,86254.44,86254.44,86254.44,53242.73,95660.02,24724.74,82890.93,0,0,115679,17860,0,105838,0,0,86255,53243,95661,0,38914.6,43164.04,0,39946.34,79470.12,72676.14,0,0,53243.29,95660.29,24725.72,58166.19,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,34593.54,50046.67,81960.32,124322.73,8331.73,10725.25,47627.59,17749.59,36700.38,57194.66,63299.07,19367.74,57469.51,28412,0,0,115991,0,8055,29878,0,0,57195,63300,0,43865.13,31913.65,42362.41,0,2393.52,44957.34,0,18950.79,20494.28,63299.41,19368.67,38101.77,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,38860.87,91880.25,-0.75,-0.75,48322.9,84297.63,45688.91,87957.37,202026.14,30888.88,103582.25,160619.27,30619.39,35337,91881,0,0,0,73196,0,0,202027,0,0,140975,88356.38,0,0,48323.65,35974.73,34587.28,42268.46,114068.77,30889.74,72693.37,57037.02,10975.12,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,43347.56,43347.56,89943.41,126825,172153.97,200089.96,69883.29,132507.93,189857.17,205989.35,154949,208167.33,251594.81,0,0,0,0,0,187824,0,0,0,111540,0,0,0,46595.85,36881.59,45328.97,27935.99,57617.33,62624.64,57349.24,16132.18,60499.65,53218.33,43427.48,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,30626.12,-0.88,22428.67,27416.48,34770.95,34770.95,58683.53,88627.93,53590.41,51499.36,35549.29,25262.27,34425.45,30627,0,21542,27417,0,0,0,78784,43128,49092,35550,20364,0,22429.55,26529.81,34771.47,0,23912.58,29944.4,43746.48,41036.95,33141.93,25262.98,29527.18,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,47104.14,77842.3,94720.47,144154.6,242688.12,178558.8,78884.96,116762.66,126056.91,67064.48,100816.51,90277.5,142577.5,0,0,0,0,133850,139157,0,0,117465,0,69475,67700,30738.16,16878.17,49434.13,98533.52,69720.68,39483.16,37877.7,9294.25,58472.57,33752.03,58935.99,120000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,26294.38,61737.87,-0.13,16714.18,38770.86,15570.86,-0.14,17873.64,31804.6,73684.7,73684.7,86477.94,120878.6,0,61738,0,0,36498,15571,0,17874,0,0,0,0,35443.49,0,16714.31,22056.68,13298,0,17873.78,31804.96,41880.1,0,12793.24,34400.66,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
110000,65572.33,97784.26,70001.21,111726.3,137111.87,154258.85,14269.01,27043.9,79687.21,72429.99,131278.55,166133.63,193504.82,55923,93778,0,0,0,154259,0,0,49158,0,0,0,88134.93,65994.95,41725.09,25385.57,17146.98,14269.16,12774.89,52643.31,41900.78,58848.56,34855.08,27371.19,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,20627.79,8332.11,8332.11,14812.42,23093.77,8967.87,8967.87,38856.93,17499.46,35795.95,20920.07,26912.25,17795.89,16035,0,0,0,22651,0,0,38857,0,28306,0,21761,3739.32,0,6480.31,8281.35,8525.1,0,29889.06,17499.53,18296.49,13430.12,5992.18,12644.64,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,16712.92,17946.75,44386.46,38642.38,32370.98,19997.83,54723.51,47574.33,30798.32,57366.85,15535.69,24580.68,33938.29,16713,0,42477,38643,32371,0,45903,45646,0,51837,15536,20815,17946.83,26439.71,36732.92,32371.6,19997.85,34725.68,38753.82,28869.99,26568.53,10005.84,24580.99,30172.61,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,64319.67,66184.74,90569.7,153148.24,95878.04,129214.73,181913.13,95263.44,131508.54,84108.57,41759.86,68584.65,5781.65,57279,66185,0,120466,0,0,164287,95264,131509,70589,41760,62803,59144.07,90569.96,62578.54,63195.8,33336.69,52698.4,77637.31,131509.1,84109.03,28240.29,68584.79,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,42081.21,109963.07,30902.51,80754.62,134301.9,203123.38,276398.77,39574.87,100957.44,1291.44,105829.41,189451.36,22138.36,42082,109964,24244,0,0,0,276399,39575,99666,0,0,167313,109963.86,30903.44,74096.11,53547.28,68821.48,73275.39,39575.1,100957.57,0,104537.97,83621.95,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130000,36266.57,39406.2,111583.86,197298.39,277715.32,277715.32,22814.91,75241.08,150222.97,22260.97,42660.27,93926.13,129999.13,0,39407,0,0,0,268013,0,0,127962,21493,0,93927,3139.63,111584.66,85714.53,80416.93,0,13112.59,52426.17,74981.89,0,41892.3,51265.86,130000,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,44470.7,52693.12,64033.25,51867.12,17922.47,67655.9,67655.9,93133.52,126699.3,19008.6,69522.06,97912.71,94360.85,44471,44534,50807,51868,0,0,0,0,126700,0,0,97913,52693.42,55874.13,38640.87,17923.35,49733.43,0,25477.62,33565.78,19009.3,50513.46,28390.65,94361.14,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,69455.76,-0.24,89690.39,90030.24,85317.72,85317.72,136422.96,14834.77,86656.35,124733.96,160425.64,52427.73,-0.27,69456,0,89691,90031,0,77286,136423,0,0,124734,160426,52428,0,89690.63,90030.85,85318.48,0,128391.24,14834.81,71821.58,38077.61,160425.68,52428.09,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,13378.95,13380.88,57055.2,28366.04,8589.4,18678.44,27695.73,41312.84,7130.52,27538.89,56590.14,66675.66,93971.03,10609,0,57056,28092,0,15796,27696,41313,7111,0,0,0,10610.93,43674.32,28366.84,8315.36,10089.04,24813.29,41313.11,7130.68,27519.37,29051.25,10085.52,27295.37,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
250000,99831.21,41706.48,111680.82,-0.18,109335.63,135804.23,177768.77,-0.23,84482.89,36007.57,208717.48,108119.73,316518.69,99832,0,111681,0,107773,135805,177769,0,84483,0,208718,0,41707.27,69974.34,0,109335.81,134241.6,177769.54,0,84483.12,36007.68,172709.91,108120.25,208398.96,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,27638.68,70457.73,56109.56,82645.97,35935.75,61103.74,63381.37,103299.49,9312.71,31645.99,43458.77,37081.55,30439.8,0,42111,0,78075,0,0,0,102859,0,18087,36264,19952,42819.05,27762.83,26536.41,31364.78,25167.99,2277.63,39918.12,8872.22,22333.28,29899.78,29886.78,13310.25,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295000,50493.75,137850.35,-0.65,44396.38,122288.73,221071.96,77345.62,192012.04,215624.19,131102.2,131102.2,180166.84,305512.78,0,137851,0,44397,117109,221072,77346,0,215625,0,0,0,87356.6,0,44397.03,122289.35,215892.23,77345.66,192012.42,23612.15,131103.01,0,49064.64,125345.94,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
115000,61826.7,3805.7,33023.45,97789.47,39678.17,29401.04,39557.1,60049.54,36198.47,39583.06,61738.56,55273.4,63411.96,58021,3806,0,80267,36957,24252,39558,60050,34506,39584,61739,46171,0,33023.75,64766.02,22155.7,26679.87,34408.06,60050.44,36198.93,37890.59,61739.5,55273.84,54309.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,43209.14,85359.36,10955.36,34009.04,72658.72,35274.25,10856.34,41571.38,25300.26,-0.74,24427.75,56532.47,26314.01,0,74404,0,0,71574,35275,8871,41572,25301,0,0,46496,42150.22,0,23053.68,38649.68,34189.53,10857.09,39586.04,25300.88,0,24428.49,32104.72,16277.54,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,25243.82,26154.61,49270.42,51524.06,22841.85,2746.52,14057.66,37896.22,49413.74,32951.33,33894.37,-0.63,41932.16,20254,0,38105,46396,20362,0,14058,0,49414,0,33895,0,21164.79,23115.81,40358.64,17713.79,266.67,11311.14,37896.56,11517.52,32951.59,943.04,0,41932.79,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,47768.52,54017.15,60399.7,36002.26,10176.27,90633.66,59290.05,16508.15,16847.49,16847.49,55083.38,42094.3,58956.48,40711,50560,60400,36003,0,76697,47327,0,0,16183,50244,0,46959.63,56942.55,36002.56,10177.01,80457.39,45353.39,4545.1,339.34,0,54418.89,37254.92,16862.18,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,37860.26,135472.23,173824.31,88453.74,75190.56,61527.52,49574.32,146938.27,84096.42,109904.05,153714.05,189040.34,200792.97,34241,0,137884,70051,75191,61528,0,127496,67322,96190,0,0,131852.97,38352.08,52513.43,56787.82,61527.96,49574.8,97363.95,64654.15,93129.63,140000,35326.29,11752.63,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,13220.99,32460.38,50258.4,-0.6,9287.45,38134.19,8436.41,23373.56,25836.94,41744.17,25783.22,40517.58,89115.08,0,0,50259,0,8357,38135,8437,23374,25837,41745,21484,0,19239.39,17798.02,0,9288.05,37203.74,8437.22,23374.15,25837.38,41744.23,25784.05,36218.36,48597.5,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,41837.54,101495.06,9531.22,-0.78,87587.28,98755.72,160996.72,100461.97,45337.13,23348.79,83024.28,37988.18,140574.81,0,101496,9532,0,72900,0,139679,93286,37655,20904,83025,31638,59657.52,9532.16,0,87588.06,84068.44,62241,79144.25,38161.16,15666.66,80579.49,37988.9,134224.63,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,22702.33,28110.37,-0.63,32776.27,-0.73,-0.73,49125.62,-0.38,-0.38,34425.53,58353.86,41125.63,103961.98,22703,28111,0,32777,0,0,49126,0,0,0,58354,0,28111.04,0,32776.9,0,0,49126.35,0,0,34425.91,23928.33,41125.77,62836.35,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209000,65271.44,86516.82,20791.82,82297.63,93049.06,159188.1,221875.33,368329.27,94030.77,196338.76,97885.22,190473.97,41847.22,65272,65725,20792,63166,0,0,0,368330,0,196339,0,190474,86517.38,0,82297.81,73917.43,66139.04,62687.23,146453.94,94031.5,102307.99,97885.46,92588.75,41847.25,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,48204.81,8980.3,50552.44,10434.44,85457.85,181317.13,207667.61,256431.33,57329.92,57329.92,32924.23,100342.69,100342.69,48052,8981,40118,9298,0,0,0,256432,0,57330,0,0,8827.49,50553.14,0,84321.41,95859.28,26350.48,48763.72,57330.59,0,32924.31,67418.46,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,28973.36,36847.86,74387.62,20036.24,66970.56,132529.68,54307.99,76453.2,15937.98,24638.71,67001.35,52907.56,44971.58,28974,0,74388,0,0,132530,54308,76454,15938,0,67002,47836,36848.5,37539.76,20036.62,46934.32,65559.12,54308.31,76453.21,15938.78,24638.73,42362.64,52908.21,39900.02,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,58563.4,83743.9,79363.51,42208.08,-0.92,46574.99,84051.39,-0.61,92049.4,100061.74,77733.49,64320.02,50758.41,58564,83744,71308,42209,0,46575,84052,0,92050,92692,77734,64321,83744.5,79363.61,34152.57,0,46575.91,84051.4,0,92050.01,100062.34,70363.75,64320.53,50759.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,83499.25,73365.69,41345.57,95325.32,110552.32,53343.53,-0.47,129161.42,109189.71,109189.71,114908.37,53441.7,170745.75,64209,72207,41346,0,92819,53344,0,109259,0,109190,110587,52669,54075.44,40186.88,95325.75,15227,35610.21,0,129161.89,89287.29,0,114908.66,49120.33,169973.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,97491.53,131843.72,28786.5,82118.5,-0.5,5226.89,-0.11,23320.15,107699.23,89868.62,34896.12,99832.71,-0.29,0,131844,28787,82119,0,5227,0,23321,107700,89869,34897,99833,34352.19,28786.78,82119,0,5227.39,0,23320.26,107700.08,89869.39,34896.5,99833.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,65534.57,183620.33,247011.13,259569.76,44476.71,57602.08,83552.3,98437.03,32663.09,32663.09,87715.4,-0.6,86101.29,0,0,0,238691,44477,57603,83553,98438,0,32664,87716,0,118085.76,63390.8,12558.63,23597.95,57602.37,83553.22,98437.73,32664.06,0,87716.31,0,86101.89,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,80565.79,169771.55,263651.8,58814.71,52050.95,31977.72,84808.2,66250.42,149592.51,162699.33,81273.63,139882.1,115978.07,0,0,263652,55922,52051,0,84809,0,0,162700,0,139883,89205.76,93880.25,58814.91,49158.24,31977.77,52830.48,66251.22,83342.09,13106.82,81274.3,58608.47,115978.97,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,39964.15,73570.65,131586.55,82488.05,-0.95,48941.38,64806.34,62152.14,148.14,66259.87,82690.1,101515.53,113655.68,39965,0,120807,82489,0,0,51530,62004,0,59892,46132,0,73571.5,58015.9,71708.5,0,48942.33,15864.96,48875.8,0,66111.73,76322.23,64957.43,12140.15,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,83135.01,83135.01,157865.5,84012.19,155001.01,254439.99,158026.56,211821.87,106021.28,72051.57,34680.58,67319.66,184531.6,0,0,157866,0,0,194471,0,211822,106022,65275,0,0,0,74730.49,84012.69,70988.82,99438.98,98057.57,53795.31,106021.41,72052.29,27904.01,32639.08,117211.94,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,43753.51,68452.35,100053.59,177544.18,77177.68,45002.94,44992.98,-0.02,52937.97,52937.97,59038.04,41851.51,29741.09,40064,55447,0,177545,77178,45003,44993,0,0,49367,59039,41852,64762.84,87048.24,77490.59,77178.5,45003.26,44993.04,0,52937.99,0,55467.07,41852.47,29741.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,52244.42,11383.42,81632.15,45698.51,2668.51,69707.91,58557.53,51431.66,108375.01,177970.56,84704.51,51176.36,58502.45,40861,0,79912,43030,0,69708,58558,0,0,164678,73166,0,0,70248.73,43978.36,0,67039.4,58557.62,51432.13,56943.35,69595.55,71411.95,39637.85,7326.09,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,37554.37,84361.91,139463.22,166845.2,60627.06,97277.73,47236.04,-0.96,14941.79,47756.42,92216.3,54083.61,32276.56,0,0,0,166846,0,93308,47237,0,14942,0,92217,54084,46807.54,55101.31,27381.98,60627.86,36650.67,43266.31,0,14942.75,47756.63,44459.88,54084.31,32276.95,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,55166.47,154084.5,61582.5,-0.5,57949.33,60805.22,76327.13,80169.59,129589.56,140570.8,118198.46,88608.93,112164.37,0,92502,61583,0,0,49683,70910,0,70667,89374,106122,78113,98918.03,0,0,57949.83,2855.89,65204.91,74752.46,49419.97,81648.24,67001.66,76532.47,101668.44,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,27377.2,36995.79,-0.21,27498.67,56450.26,40026.7,26172.26,-0.74,22438.03,22438.03,541.03,23138.96,24997.52,24602,36996,0,0,47820,40027,26173,0,0,21897,0,21183,34220.59,0,27498.88,28951.59,31396.44,26172.56,0,22438.77,0,0,22597.93,23041.56,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260000,113942.84,195127.32,302768.63,416882.9,91488.75,101020.4,114412.82,31299.48,74139.98,249026.54,58920.12,11047.12,231532.45,102062,0,0,389026,91489,90473,114413,31300,59290,249027,47873,0,183246.48,107641.31,114114.27,63631.85,101020.65,103865.42,31299.66,74140.5,234176.56,58920.58,0,220485.33,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,64851.61,57540.26,85702.87,203259.66,-0.34,89534.49,89299.05,83527.96,150915.18,97846.35,97846.35,94785.76,85416.92,64852,51875,0,203260,0,82505,89300,83528,141957,0,97847,94786,57540.65,80037.61,117556.79,0,89534.83,82269.56,83528.91,150915.22,88888.17,0,94786.41,85417.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,32768.78,82911.22,136079.84,159305.91,159305.91,243368.2,161310.41,172930.16,78519.16,34941.16,98566.56,141776.97,145355.63,0,42661,0,0,0,154890,0,94411,43578,0,0,124034,50142.44,95829.62,23226.07,0,84062.29,72832.21,11619.75,0,0,63625.4,43210.41,127612.66,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,51535.73,70209.25,105571.9,63806.68,216663.33,66267.19,9337.19,66894.86,66894.86,85736.98,33457.98,118501.96,98925.67,33182,50394,103788,0,203355,56930,5320,0,0,52279,0,88283,51855.52,85756.65,62022.78,152856.65,52958.86,0,62877.67,0,18842.12,0,85043.98,68706.71,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,55493.11,65285.4,44411.33,44324.64,-0.36,39036.97,75875.15,12102.5,52047.46,21772.92,40925.15,33752.89,60219.13,49955,65286,44412,44325,0,0,75876,10011,52048,0,40926,33753,59747.29,44411.93,44325.31,0,39037.33,36838.18,12103.35,49955.96,21773.46,19152.23,33753.74,60219.24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,21990.96,64767.48,62218.99,12305.22,22037.6,78448.42,42180.34,20674.94,60588.58,60588.58,26923.7,53096.13,69132.13,0,61882,51548,11324,0,70022,42181,20332,0,46893,0,0,42776.52,59333.51,1634.23,21056.38,56410.82,33753.92,20675.6,60245.64,0,13228.12,26172.43,16036,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,37436.03,69691.3,55289.8,1226.88,56475.21,60849.16,72469.1,52969.07,52969.07,90274.24,153463.9,3610.9,51055.44,0,69692,55290,1099,53800,60850,57984,0,0,0,149853,3189,32255.27,55290.5,1227.08,56347.33,58173.95,72469.94,38483.97,0,37305.17,63189.66,0,50633.54,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,54710.9,59567.45,87781.53,100633.84,49691.17,109510.06,-0.94,26360.29,55101.01,64383.61,140665.83,-0.17,88774.43,54711,59568,87782,95630,49692,109511,0,26361,55102,0,140666,0,59567.55,87782.08,100634.31,44687.33,109510.89,0,26361.23,55101.72,64384.6,76282.22,0,88774.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,30526.69,89164.21,37173.16,-0.84,47465.47,47465.47,3086.47,46734.75,64186.51,27317.6,32515.09,71373.9,79184.67,0,89165,37174,0,0,44379,2013,0,52937,14525,0,48938,58637.52,37173.95,0,47466.31,0,0,45661.28,17451.76,16068.09,19722.49,38858.81,56748.77,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
